label,timestamp,kind,url,status,bytes,note
hizmetler,20250124053400,asset,https://devaaluminyum.com/Sayfa/56/hizmetlerimiz/resimler/0-433146404453-45c48cce2e2d7fbdea1afc51c7c6ad26a.jpg,404,0,failed
hizmetler,20250124053400,asset,https://devaaluminyum.com/Sayfa/56/hizmetlerimiz/resimler/0-446567936662-c4ca4238a0b923820dcc509a6f75849ba.jpg,404,0,failed
hizmetler,20250124053400,asset,https://devaaluminyum.com/Sayfa/56/hizmetlerimiz/resimler/0-462234708188-e4da3b7fbbce2345d7772b0674a318d5a.jpg,404,0,failed
hizmetler,20250124053400,asset,https://devaaluminyum.com/Sayfa/56/hizmetlerimiz/resimler/0-511705664519-f28875dc837fbf7ae4776e5948af7a65a.jpg,404,0,failed
hizmetler,20250124053400,asset,https://devaaluminyum.com/Sayfa/56/hizmetlerimiz/resimler/0-692121284241-d3d9446802a44259755d38e6d163e820a.jpg,404,0,failed
hizmetler,20250124053400,asset,https://devaaluminyum.com/Sayfa/56/hizmetlerimiz/resimler/0-738995457426-98f13708210194c475687be6106a3b84a.jpeg,404,0,failed
hizmetler,20250124053400,asset,https://devaaluminyum.com/Sayfa/56/hizmetlerimiz/resimler/0-770471526169-1679091c5a880faf6fb5e6087eb1b2dca.jpg,404,0,failed
hizmetler,20250124053400,asset,https://devaaluminyum.com/Sayfa/56/hizmetlerimiz/resimler/0-802471866709-0eaab519d7112be59f099bf8e4c33903a.jpg,404,0,failed
hizmetler,20250124053400,asset,https://devaaluminyum.com/Sayfa/56/hizmetlerimiz/resimler/0-913389889372-76b1a56588660586c5835c37378ad644a.jpg,404,0,failed
hizmetler,20250124053400,asset,https://devaaluminyum.com/Sayfa/56/hizmetlerimiz/resimler/0-992801538758-c9f0f895fb98ab9159f51fd0297e236da.jpeg,404,0,failed
hizmetler,20250124053400,asset,https://devaaluminyum.com/Tema/logo.png,200,6029,image/png
hizmetler,20250124053400,asset,https://devaaluminyum.com/Tema/style.css,200,16416,text/css
hizmetler,20250124053400,asset,https://devaaluminyum.com/qinternet/alibox/jquery.min.js,200,93870,application/javascript
hizmetler,20250124053400,asset,https://devaaluminyum.com/qinternet/alibox/lightbox/jquery.lightbox.min.js,200,16978,application/javascript
hizmetler,20250124053400,asset,https://devaaluminyum.com/qinternet/alibox/lightbox/themes/facebook/jquery.lightbox.css,200,5789,text/css
hizmetler,20250124053400,asset,https://devaaluminyum.com/qinternet/flexslider/flexslider.css,200,0,failed
hizmetler,20250124053400,asset,https://devaaluminyum.com/qinternet/flexslider/jquery.flexslider.js,200,41110,application/javascript
hizmetler,20250124053400,asset,https://devaaluminyum.com/qinternet/font.css,200,2151,text/css
hizmetler,20250124053400,asset,https://devaaluminyum.com/qinternet/jcarousellite_1.0.1.pack.js,200,2137,application/javascript
hizmetler,20250124053400,asset,https://devaaluminyum.com/qinternet/jquery-1.7.2.js,200,262285,application/javascript
hizmetler,20250124053400,asset,https://devaaluminyum.com/qinternet/js.js,200,3769,application/javascript
hizmetler,20250124053400,asset,https://devaaluminyum.com/qinternet/ortak.css,200,1752,text/css
hizmetler,20250124053400,asset,https://www.yildizelinakliyat.com/wp-content/uploads/2017/08/rami-evden-eve-nakliyat.png,403,0,failed
hizmetler,20250124053400,asset,https://www.yukveesyatasimacilik.com/FileUpload/bs220549/YaziResim/56549.jpg,403,0,failed
hizmetler,20250124053400,page,https://devaaluminyum.com/Sayfa/56/hizmetlerimiz/,200,11409,title=Hizmetlerimiz; h1=
kompozit-kaplama,20250124060751,asset,http://paykassa.net/wp-content/uploads/2017/02/caykazanifiyatlari-300x202.png,404,0,failed
kompozit-kaplama,20250124060751,asset,http://www.ozgumuhendislik.com/img/hizmetlerimiz/kompozit-cephe/kompozit-cephe-img.jpg,200,73887,image/jpeg
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/qinternet/sosyalmedya/facebook.png,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/qinternet/sosyalmedya/hangouts.png,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-1679091c5a880faf6fb5e6087eb1b2dc.jpg,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-1679091c5a880faf6fb5e6087eb1b2dca.jpg,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-45c48cce2e2d7fbdea1afc51c7c6ad26.PNG,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-45c48cce2e2d7fbdea1afc51c7c6ad26a.PNG,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-8f14e45fceea167a5a36dedd4bea2543.jpg,404,0,failed
