timestamp,kind,original,replay,status,content_type,bytes,note
20250124062100,page,https://devaaluminyum.com/Detay/56/164/kayseri--fotoselli-otomatik-kapi-sistemleri-/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/164/kayseri--fotoselli-otomatik-kapi-sistemleri-/,200,text/html; charset=UTF-8,8103,title=Kayseri  Fotoselli Otomatik Kapı Sistemleri ; h1=
20250124062100,page,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/,200,text/html; charset=UTF-8,8869,title=Bina Giriş Kompozit Kaplama ; h1=
20250124062100,page,https://devaaluminyum.com/Detay/56/168/fabrika-yonetim-binasi-kompozit-kaplama/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/168/fabrika-yonetim-binasi-kompozit-kaplama/,200,text/html; charset=UTF-8,9464,title=Fabrika Yönetim Binası Kompozit Kaplama ; h1=
20250124062100,page,https://devaaluminyum.com/Detay/56/169/merdiven-korkuluklari/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/169/merdiven-korkuluklari/,200,text/html; charset=UTF-8,9533,title=Merdiven Korkulukları ; h1=
20250124062100,page,https://devaaluminyum.com/Detay/56/170/balkon-korkuluklari/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/170/balkon-korkuluklari/,200,text/html; charset=UTF-8,9276,title=Balkon Korkulukları ; h1=
20250124062100,page,https://devaaluminyum.com/Detay/56/171/fransiz-balkon-korkuluklari/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/171/fransiz-balkon-korkuluklari/,200,text/html; charset=UTF-8,15572,title=Fransız Balkon Korkulukları ; h1=
20250124062100,page,https://devaaluminyum.com/Sayfa/153/kayseri--aluminyum-kompozit-kaplama/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/153/kayseri--aluminyum-kompozit-kaplama/,200,text/html; charset=UTF-8,22860,title=Kayseri  Alüminyum Kompozit Kaplama ; h1=
20250124062100,page,https://devaaluminyum.com/Sayfa/156/kayseri-aluminyum-dograma/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/156/kayseri-aluminyum-dograma/,200,text/html; charset=UTF-8,8401,title=Kayseri Alüminyum Doğrama ; h1=
20250124062100,page,https://devaaluminyum.com/Sayfa/157/kayseri-slikon-cephe-kaplama/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/157/kayseri-slikon-cephe-kaplama/,200,text/html; charset=UTF-8,14786,title=Kayseri Slikon Cephe Kaplama ; h1=
20250124062100,page,https://devaaluminyum.com/Sayfa/158/kayseri-cam-balkon-imalati-ve-montaj/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/158/kayseri-cam-balkon-imalati-ve-montaj/,200,text/html; charset=UTF-8,10759,title=Kayseri Cam Balkon İmalatı ve Montaj ; h1=
20250124062100,page,https://devaaluminyum.com/Sayfa/162/kayseri--bina-giris-kapisi/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/162/kayseri--bina-giris-kapisi/,200,text/html; charset=UTF-8,8846,title=Kayseri  Bina Giriş Kapısı ; h1=
20250124062100,page,https://devaaluminyum.com/Sayfa/163/kayseri-aluminyum-ofis-bolmeleri/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/163/kayseri-aluminyum-ofis-bolmeleri/,200,text/html; charset=UTF-8,8195,title=Kayseri Alüminyum Ofis Bölmeleri ; h1=
20250124062100,page,https://devaaluminyum.com/Sayfa/164/kayseri--fotoselli-otomatik-kapi-sistemleri-/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/164/kayseri--fotoselli-otomatik-kapi-sistemleri-/,200,text/html; charset=UTF-8,8103,title=Kayseri  Fotoselli Otomatik Kapı Sistemleri ; h1=
20250124062100,page,https://devaaluminyum.com/Sayfa/167/bina-giris-kompozit-kaplama/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/167/bina-giris-kompozit-kaplama/,200,text/html; charset=UTF-8,8869,title=Bina Giriş Kompozit Kaplama ; h1=
